X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-100.372,37.90133,625,57663,Cimarron Windpower II,"Cimarron Windpower II, LLC",56988,IPP Non-CHP,Cimarron,Gray,Kansas,20069,8502 State Highway 23,wind,131,131,0,0,0,0,0,0,0,131,Wind = 131 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.90133,-100.372,0,0,0,0
-88.021517,40.46405,626,57675,"Pioneer Trail Wind Farm, LLC",RWE Renewables Americas LLC,56215,IPP Non-CHP,Paxton,Iroquois,Illinois,60957,402 N 2300 East Road,wind,150.4,150.4,0,0,0,0,0,0,0,150.4,Wind = 150.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.46405,-88.021517,0,0,0,0
-98.299444,38.841667,627,57678,"Post Rock Wind Power Project, LLC",Pattern Operators LP,56545,IPP Non-CHP,Ellsworth,Ellsworth,Kansas,67439,307 11th Road,wind,201,201,0,0,0,0,0,0,0,201,Wind = 201 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.841667,-98.299444,0,0,0,0
-105.2153,39.9139,628,57693,DOE Golden NWTC Research Side,DOE National Renewable Energy Laboratory,57017,Commercial Non-CHP,Golden,Jefferson,Colorado,80403,18200 Highway 128,wind,7.8,7.8,0,0,0,0,0,0,0.7,5.8,"Battery = 1.3 MW, Solar = 0.7 MW,Wind = 5.8 MW","Batteries; Solar Photovoltaic; Onshore Wind Turbine","EIA-860, EIA-860M and EIA-923",202001,39.9139,-105.2153,0,1.3,0,0
-121.718055,37.790833,629,57700,Vasco Winds,"Vasco Winds, LLC",57024,IPP Non-CHP,Livermore,Contra Costa,California,94551,435 Mountain Vista Parkway,wind,78.2,78.2,0,0,0,0,0,0,0,78.2,Wind = 78.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.790833,-121.718055,0,0,0,0
-121.821944,38.116667,630,57701,Montezuma Wind II,"NextEra Energy Montezuma Wind II, LLC",57026,IPP Non-CHP,Birds Landing,Solano,California,94512,6700 Birds Landing Road,wind,78.2,78.2,0,0,0,0,0,0,0,78.2,Wind = 78.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.116667,-121.821944,0,0,0,0
-73.275,42.586667,631,57721,Berkshire Wind Power Project,Massachusetts Mun Wholes Electric Co,11806,Electric Utility,Lanesboro,Berkshire,Massachusetts,1224,108 Brodie Mountain Rd,wind,19.6,19.6,0,0,0,0,0,0,0,19.6,Wind = 19.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.586667,-73.275,0,0,0,0
-121.855342,38.137488,632,57725,Shiloh IV Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Birds Landing,Solano,California,94512,6523 Montezuma Hills Rd,wind,102.5,102.5,0,0,0,0,0,0,0,102.5,Wind = 102.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.137488,-121.855342,0,0,0,0
-95.877033,45.5897,633,57732,UMM Wind Turbine,University of Minnesota Morris Campus,57046,Commercial Non-CHP,Morris,Stevens,Minnesota,56267,.608 County Highway 10,wind,1.7,0.6,0,0,0,0,0,0,0,0.6,Wind = 0.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.5897,-95.877033,0,0,0,0
-102.28,35.75,634,57741,Suzlon Project VIII LLC,Suzlon Project VIII LLC,57054,IPP Non-CHP,Channing,Hartley,Texas,79018,4495 FM 722,wind,4.2,4.2,0,0,0,0,0,0,0,4.2,Wind = 4.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.75,-102.28,0,0,0,0
-77.0296,41.5323,635,57744,Laurel Hill Wind,Laurel Wind Energy LLC,57053,IPP Non-CHP,Roaring Branch,Lycoming,Pennsylvania,17765,1464 Marshall Road,wind,69,69,0,0,0,0,0,0,0,69,Wind = 69 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.5323,-77.0296,0,0,0,0
-110.337777,46.411944,636,57748,Gordon Butte Wind LLC,Gordon Butte Wind LLC,57042,IPP Non-CHP,Martinsdale,Meagher,Montana,59053,45 John Sears Road,wind,9.6,9.6,0,0,0,0,0,0,0,9.6,Wind = 9.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.411944,-110.337777,0,0,0,0
-115.393333,42.982222,637,57749,Sawtooth Wind Project,Idaho Winds LLC,57041,IPP Non-CHP,Glenns Ferry,Elmore,Idaho,83623,5420 W Wicher Road,wind,22.4,22.4,0,0,0,0,0,0,0,22.4,Wind = 22.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.982222,-115.393333,0,0,0,0
-97.5857,26.33072,638,57751,Los Vientos Wind 1A,"Los Vientos Wind 1A, LLC",57063,IPP Non-CHP,Sebastian,Cameron,Texas,78594,4545 FM 507,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,26.33072,-97.5857,0,0,0,0
-97.6668,26.34892,639,57752,Los Vientos Wind 1B,"Los Vientos Wind 1B, LLC",57064,IPP Non-CHP,Sebastian,Cameron,Texas,78594,4545 FM 507,wind,201.6,201.6,0,0,0,0,0,0,0,201.6,Wind = 201.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,26.34892,-97.6668,0,0,0,0
-97.961194,41.864583,640,57755,TPW Petersburg,TPW Petersburg LLC,57050,IPP Non-CHP,Petersburg,Boone,Nebraska,68652,2460 State Highway Road 32,wind,40.5,40.5,0,0,0,0,0,0,0,40.5,Wind = 40.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.864583,-97.961194,0,0,0,0
-124.065412,46.793581,641,57756,Coastal Energy Project,Coastal Community Action Program,57066,IPP Non-CHP,Aberdeen,Grays Harbor,Washington,98520,117 East Third St,wind,6,6,0,0,0,0,0,0,0,6,Wind = 6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.793581,-124.065412,0,0,0,0
-118.4325,34.891389,642,57757,Pacific Wind LLC,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Rosamond,Kern,California,93560,4551 170th Street West,wind,151.7,140,0,0,0,0,0,0,0,140,Wind = 140 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.891389,-118.4325,0,0,0,0
-112.757778,42.703333,643,57760,Power County Wind Park South,Power County Wind Park South LLC,57068,IPP Non-CHP,American Falls,Power,Idaho,83211,Garden Road,wind,22.5,22.5,0,0,0,0,0,0,0,22.5,Wind = 22.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.703333,-112.757778,0,0,0,0
-112.748611,42.738889,644,57761,Power County Wind Park North,Power County Wind Park North LLC,57069,IPP Non-CHP,American Falls,Power,Idaho,83211,Garden Road,wind,22.5,22.5,0,0,0,0,0,0,0,22.5,Wind = 22.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.738889,-112.748611,0,0,0,0
-100.280277,37.873889,645,57762,Cimarron Wind Energy LLC,Cimarron Wind Energy LLC,58143,IPP Non-CHP,Cimmaron,Gray,Kansas,67384,10001 19 Road,wind,165.6,165.6,0,0,0,0,0,0,0,165.6,Wind = 165.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.873889,-100.280277,0,0,0,0
-112.901944,42.674722,646,57766,Rockland Wind Farm,Ridgeline Energy LLC,57075,IPP Non-CHP,American Falls,Power,Idaho,83211,3426 Harvest Lane,wind,79.2,79.2,0,0,0,0,0,0,0,79.2,Wind = 79.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.674722,-112.901944,0,0,0,0
-90.699166,39.973333,647,57767,Brown County Wind Turbine,Adams Electric Cooperative,57077,Electric Utility,Mount Sterling,Brown,Illinois,62353,910 1100E,wind,1.5,1.5,0,0,0,0,0,0,0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.973333,-90.699166,0,0,0,0
-76.049167,41.420556,648,57769,Mehoopany Wind Energy LLC,AE Power Services LLC,55963,IPP Non-CHP,Noxen,Wyoming,Pennsylvania,18636,1250 Fire Tower Road,wind,140.8,140.8,0,0,0,0,0,0,0,140.8,Wind = 140.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.420556,-76.049167,0,0,0,0
-118.354722,35.054167,649,57774,Windstar 1,Brookfield Renewable Trading and Marketing LP,63235,IPP Non-CHP,Tehachapi,Kern,California,93561,13949 Cameron Road,wind,120,120,0,0,0,0,0,0,0,120,Wind = 120 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.054167,-118.354722,0,0,0,0
-114.0675,35.145833,650,57775,Kingman 1,Brookfield Renewable Trading and Marketing LP,63235,IPP Non-CHP,Kingman,Mohave,Arizona,86401,2525 Old Trails Road,wind,10.5,10.5,0,0,0,0,0,0,0.5,10,"Solar = 0.5 MW,Wind = 10 MW","Solar Photovoltaic; Onshore Wind Turbine;","EIA-860, EIA-860M and EIA-923",202001,35.145833,-114.0675,0,0,0,0
-98.261077,37.366509,651,57787,Flat Ridge 2 Wind Energy LLC,AE Power Services LLC,55963,IPP Non-CHP,Zenda,Kingman,Kansas,67159,1484 NW 160th Ave,wind,470.4,470.4,0,0,0,0,0,0,0,470.4,Wind = 470.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.366509,-98.261077,0,0,0,0
-122.092778,38.232222,652,57791,Foundation AB,"Foundation HA Energy Generation, LLC",56930,IPP Non-CHP,Fairfield,Solano,California,94534,3601 Busch Drive,wind,1.5,1.5,0,0,0,0,0,0,0,1.5,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.232222,-122.092778,0,0,0,0
-117.529444,34.084722,653,57792,Foundation IE,"Foundation HA Energy Generation, LLC",56930,IPP Non-CHP,Rancho Cucamonga,San Bernardino,California,91739,12811 Sixth Street,wind,1,1,0,0,0,0,0,0,0,1,Wind = 1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.084722,-117.529444,0,0,0,0
-101.554722,46.98,654,57800,Bison 2 Wind Energy Center,"ALLETE, Inc.",12647,Electric Utility,New Salem,Morton,North Dakota,58563,5198 30th St,wind,105,105,0,0,0,0,0,0,0,105,Wind = 105 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.98,-101.554722,0,0,0,0
-101.554722,46.98,655,57801,Bison 3 Wind Energy Center,"ALLETE, Inc.",12647,Electric Utility,New Salem,Morton,North Dakota,58563,5198 30th St,wind,105,105,0,0,0,0,0,0,0,105,Wind = 105 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.98,-101.554722,0,0,0,0
-97.691111,26.475278,656,57802,Magic Valley Wind Farm I LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,San Perlita,Willacy,Texas,78590,12550 Pennington Road,wind,203,203,0,0,0,0,0,0,0,203,Wind = 203 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,26.475278,-97.691111,0,0,0,0
-117.271944,44.396944,657,57803,Lime Wind,Lime Wind LLC,57122,IPP Non-CHP,Huntington,Baker,Oregon,97907,28747 Langley Lane,wind,3,3,0,0,0,0,0,0,0,3,Wind = 3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.396944,-117.271944,0,0,0,0
-91.877777,43.991667,658,57813,GL Wind,GL Wind LLC,57127,IPP Non-CHP,Lewiston,Winona,Minnesota,55952,23978 Rupprechts Valley Road,wind,5,3.3,0,0,0,0,0,0,0,3.3,Wind = 3.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.991667,-91.877777,0,0,0,0
-95.876944,45.589722,659,57823,WCROC Wind Farm,University of Minnesota WCROC,57138,IPP Non-CHP,Morris,Stevens,Minnesota,56267,46352 State Highway 329,wind,1.7,0.4,0,0,0,0,0,0,0,0.4,Wind = 0.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.589722,-95.876944,0,0,0,0
-94.237778,42.006111,660,57830,Rippey Wind Farm,RPMA Operations LLC,60423,IPP Non-CHP,Grand Junction,Greene,Iowa,50107,2123 A 240th Street,wind,50,50,0,0,0,0,0,0,0,50,Wind = 50 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.006111,-94.237778,0,0,0,0
-92.062222,42.948889,661,57832,Hawkeye Wind Farm,RPMA Operations LLC,60423,IPP Non-CHP,Sumner,Bremer,Iowa,50674,21989 X Avenue,wind,35,34,0,0,0,0,0,0,0,34,Wind = 34 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.948889,-92.062222,0,0,0,0
-118.293188,35.030855,662,57833,Mustang Hills LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Mojave,Kern,California,93501,8650 Oak Creek Road,wind,150,150,0,0,0,0,0,0,0,150,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.030855,-118.293188,0,0,0,0
-118.211835,35.043411,663,57834,Pinyon Pine I,"Pinyon Pines Wind I, LLC",59868,IPP Non-CHP,Mojave,Kern,California,93501,5004 Camelot Blvd,wind,168,168,0,0,0,0,0,0,0,168,Wind = 168 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.043411,-118.211835,0,0,0,0
-118.234811,35.026683,664,57835,Alta Wind VIII,Brookfield Renewable Trading and Marketing LP,63235,IPP Non-CHP,Mojave,Kern,California,93501,6703 Oak Creek Road,wind,150,150,0,0,0,0,0,0,0,150,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.026683,-118.234811,0,0,0,0
-118.223333,35.026759,665,57837,Pinyon Pine II,"Pinyon Pines Wind II, LLC",59869,IPP Non-CHP,Mojave,Kern,California,93501,5008 Camelot Blvd,wind,132,132,0,0,0,0,0,0,0,132,Wind = 132 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.026759,-118.223333,0,0,0,0
-93.336453,42.606737,666,57844,Franklin County Wind Farm,Interstate Power and Light Co,9417,Electric Utility,Iowa Falls,Franklin,Iowa,50126,583 Nuthatch Ave,wind,99,99,0,0,0,0,0,0,0,99,Wind = 99 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.606737,-93.336453,0,0,0,0
-82.783611,43.850833,667,57851,Sigel Wind Park,DTE Electric Company,5109,Electric Utility,Harbor Beach,Huron,Michigan,48441,1717 Minden Rd,wind,64,64,0,0,0,0,0,0,0,64,Wind = 64 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.850833,-82.783611,0,0,0,0
-82.758611,43.67,668,57852,Minden Wind Park,DTE Electric Company,5109,Electric Utility,Minden City,Sanilac,Michigan,48456,8423 Range Line Rd,wind,32,32,0,0,0,0,0,0,0,32,Wind = 32 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.67,-82.758611,0,0,0,0
-83.241388,43.871944,669,57853,McKinley Wind Park,DTE Electric Company,5109,Electric Utility,Pigeon,Huron,Michigan,48755,2925 N Gagetown Rd,wind,14.4,14,0,0,0,0,0,0,0,14,Wind = 14 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.871944,-83.241388,0,0,0,0
-70.841944,42.716389,670,57855,Ipswich Wind Turbine,Town of Ipswich - (MA),9442,Electric Utility,Ipswich,Essex,Massachusetts,1938,200 Town Farm Road,wind,1.6,1.6,0,0,0,0,0,0,0,1.6,Wind = 1.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.716389,-70.841944,0,0,0,0
-96.42,37.46,671,57858,Caney River Wind Project,Caney River Wind Project,57191,IPP Non-CHP,Howard,Elk,Kansas,67349,1201 RD 7,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.46,-96.42,0,0,0,0
-85.843056,40.349444,672,57862,"Wildcat Wind Farm I, LLC",RWE Renewables Americas LLC,56215,IPP Non-CHP,Elwood,Tipton,Indiana,46036,9093 W 1700N Rd,wind,200,200,0,0,0,0,0,0,0,200,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.349444,-85.843056,0,0,0,0
-102.21,35.243611,673,57866,Golden Spread Panhandle Wnd Rch,"Golden Spread Electric Cooperative, Inc",7349,Electric Utility,Wilderado,Oldham,Texas,79098,6514 CR 50,wind,78.2,78.2,0,0,0,0,0,0,0,78.2,Wind = 78.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.243611,-102.21,0,0,0,0
-77.538333,42.315278,674,57867,Howard Wind Farm,RWE Renewables Americas LLC,56215,IPP Non-CHP,Hornell,Steuben,New York,14843,2984 Spencer Hill Rd,wind,59.5,55.4,0,0,0,0,0,0,0,55.4,Wind = 55.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.315278,-77.538333,0,0,0,0
-94.685004,41.554651,675,57873,Eclipse Wind Farm,MidAmerican Energy Co,12341,Electric Utility,Adair,Guthrie,Iowa,50002,106 Hillcrest St,wind,200.1,200.1,0,0,0,0,0,0,0,200.1,Wind = 200.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.554651,-94.685004,0,0,0,0
-92.776111,42.159444,676,57874,Vienna Wind Farm,MidAmerican Energy Co,12341,Electric Utility,Marshalltown,Marshall,Iowa,50158,1805 East Anson St.,wind,150.2,150.2,0,0,0,0,0,0,0,150.2,Wind = 150.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.159444,-92.776111,0,0,0,0
-94.575056,41.454241,677,57875,Morning Light Wind Farm,MidAmerican Energy Co,12341,Electric Utility,Adair,Adair,Iowa,50002,106 Hillcrest St.,wind,101.2,101.2,0,0,0,0,0,0,0,101.2,Wind = 101.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.454241,-94.575056,0,0,0,0
-93.048056,44.728333,678,57880,Eolos Wind Energy Research Field Station,Regents of the University of Minnesota,57215,IPP Non-CHP,Rosemount,Dakota,Minnesota,55068,2685 152nd St E,wind,2.5,2.5,0,0,0,0,0,0,0,2.5,Wind = 2.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.728333,-93.048056,0,0,0,0
-103.285278,32.952778,679,57887,Wildcat Wind,"Wildcat Wind, LLC",57257,IPP Non-CHP,Lovington,Lea,New Mexico,88260,2211 Power Plant Lane,wind,27.3,27.3,0,0,0,0,0,0,0,27.3,Wind = 27.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.952778,-103.285278,0,0,0,0
-83.1669,43.8556,680,57888,Harvest 2,"Harvest II Windfarm, LLC",57256,IPP Non-CHP,Elkton,Huron,Michigan,48731,250 N Maxwell Road,wind,59.4,59.4,0,0,0,0,0,0,0,59.4,Wind = 59.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.8556,-83.1669,0,0,0,0
-101.495936,36.548958,681,57889,KODE Novus II,DeWind Co.,56627,IPP Non-CHP,Guymon,Texas,Oklahoma,73942,2572 Mile 31 Road,wind,40,40,0,0,0,0,0,0,0,40,Wind = 40 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.548958,-101.495936,0,0,0,0
-111.726389,43.386389,682,57890,"Horse Butte Wind I, LLC",Utah Associated Mun Power Sys,40575,Electric Utility,Iona,Bonneville,Idaho,83427,2801 East 14th North,wind,57.6,57.6,0,0,0,0,0,0,0,57.6,Wind = 57.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.386389,-111.726389,0,0,0,0
-116.289722,32.663889,683,57913,Tule Wind LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Boulevard,San Diego,California,91905,3352 McCaln Valley Rd,wind,143,143,0,0,0,0,0,0,0,143,Wind = 143 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.663889,-116.289722,0,0,0,0
-97.789167,27.223056,684,57927,Baffin Wind,Avangrid Renewables LLC,15399,IPP Non-CHP,Sarita,Kenedy,Texas,78385,123 Baffin Road,wind,188,188,0,0,0,0,0,0,0,188,Wind = 188 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,27.223056,-97.789167,0,0,0,0
-148.9,64.058333,685,57935,Eva Creek Wind,Golden Valley Elec Assn Inc,7353,Electric Utility,Healy,Denali,Alaska,99743,Mile Post 10 Ferry Road,wind,24.6,24.6,0,0,0,0,0,0,0,24.6,Wind = 24.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,64.058333,-148.9,0,0,0,0
-107.50929,32.55434,686,57947,Macho Springs Power I,Capital Power Corporation,59365,IPP Non-CHP,Deming,Luna,New Mexico,88030,16730 Hatch Highway NE,wind,50.4,50.4,0,0,0,0,0,0,0,50.4,Wind = 50.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.55434,-107.50929,0,0,0,0
-98.071389,35.325278,687,57956,"Minco Wind II, LLC","FPLE Wind, LLC",56925,IPP Non-CHP,Minco,Grady,Oklahoma,73059,491 County Road 1180,wind,100.8,100.8,0,0,0,0,0,0,0,100.8,Wind = 100.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.325278,-98.071389,0,0,0,0
-118.241389,35.008333,688,57962,Brookfield Tehachapi 1,Consolidated Edison Development Inc.,56769,IPP Non-CHP,Mojave,Kern,California,93501,15509 70th St.,wind,102,102,0,0,0,0,0,0,0,102,Wind = 102 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.008333,-118.241389,0,0,0,0
-109.482778,46.275278,689,57963,Musselshell Wind Project,Musselshell Wind Project LLC,57333,IPP Non-CHP,Shawmut,Wheatland,Montana,59078,400 Mudcreek Rd.,wind,10,10,0,0,0,0,0,0,0,10,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.275278,-109.482778,0,0,0,0
-89.059722,41.666944,690,57964,Shady Oaks Wind Farm,Algonquin Power Co,59050,IPP Non-CHP,Compton,Lee,Illinois,61318,314 Chapman St,wind,109.5,109.5,0,0,0,0,0,0,0,109.5,Wind = 109.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.666944,-89.059722,0,0,0,0
-109.482778,46.275278,691,57965,Musselshell Wind Project Two LLC,Musselshell Wind Project Two LLC,57338,IPP Non-CHP,Shawmut,Wheatland,Montana,59078,400 Mudcreek Road,wind,10,10,0,0,0,0,0,0,0,10,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.275278,-109.482778,0,0,0,0
-90.805,43.733889,692,57968,Cashton Greens Wind Farm,Cashton Greens Wind Farm LLC,57340,IPP Non-CHP,Cashton,Monroe,Wisconsin,54619,500 Organic Drive,wind,5,4.8,0,0,0,0,0,0,0,4.8,Wind = 4.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.733889,-90.805,0,0,0,0
-102.203056,35.2375,693,57973,Spinning Spur Wind LLC,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Vegas,Oldham,Texas,79092,111 County Road F,wind,161,161,0,0,0,0,0,0,0,161,Wind = 161 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.2375,-102.203056,0,0,0,0
-98.581944,33.493056,694,57974,Bobcat Bluff Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Archer,Archer,Texas,76351,1354 Cowan Rd,wind,150,150,0,0,0,0,0,0,0,150,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.493056,-98.581944,0,0,0,0
-99.838056,37.851111,695,57975,Spearville 3 LLC,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Spearville,Ford,Kansas,67876,12350 Eagle Rd,wind,108,108,0,0,0,0,0,0,0,108,Wind = 108 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.851111,-99.838056,0,0,0,0
-94.658056,42.568056,696,57976,Pocahontas Prairie Wind Farm,Siemens Gamesa Renewable Energy Inc.,56482,IPP Non-CHP,Pomeroy,Pocahontas,Iowa,50575,63425 230th Avenue,wind,80,80,0,0,0,0,0,0,0,80,Wind = 80 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.568056,-94.658056,0,0,0,0
-72.425278,44.748333,697,57979,Kingdom Community Wind,Green Mountain Power Corp,7601,Electric Utility,Lowell,Orleans,Vermont,5847,4957 Vt. Route 100,wind,65,65,0,0,0,0,0,0,0,65,Wind = 65 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.748333,-72.425278,0,0,0,0
-104.491944,37.801111,698,57980,Busch Ranch Wind Energy Farm,"Black Hills Colorado Electric, LLC",56146,Electric Utility,Walsenburg,Huerfano,Colorado,81089,State Hwy 10 and County Rd 125,wind,29,29,0,0,0,0,0,0,0,29,Wind = 29 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.801111,-104.491944,0,0,0,0
-98.365069,33.205801,699,57981,Senate Wind LLC,Algonquin Power Co,59050,IPP Non-CHP,Bryson,Jack,Texas,76427,1065 FM 1191 North,wind,150,150,0,0,0,0,0,0,0,150,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.205801,-98.365069,0,0,0,0
-101.647778,32.926389,700,57983,Stephens Ranch Wind Energy LLC,Stephens Ranch Wind Energy LLC,57355,IPP Non-CHP,O'Donnell,Borden,Texas,79351,2186 County Road 131,wind,376,376,0,0,0,0,0,0,0,376,Wind = 376 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.926389,-101.647778,0,0,0,0
-86.334722,43.871944,701,57984,Lake Winds Energy Park,Consumers Energy Co,4254,Electric Utility,Ludington,Mason,Michigan,49431,4400-5140 S Stiles Rd,wind,100.8,100.8,0,0,0,0,0,0,0,100.8,Wind = 100.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.871944,-86.334722,0,0,0,0
-98.024722,35.629722,702,57987,Canadian Hills Wind,Canadian Hills Wind LLC,57363,IPP Non-CHP,El Rino,Canadian,Oklahoma,73014,14730 Calumet Road NW,wind,298.5,298.5,0,0,0,0,0,0,0,298.5,Wind = 298.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.629722,-98.024722,0,0,0,0
