,X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW,x_en,y_en,LAT,LON
473,-69.35,44.4967,474,57130,Beaver Ridge Wind,Beaver Ridge Wind LLC,56439,IPP Non-CHP,Freedom,Waldo,Maine,4941,End of Sibley Road,wind,4.5,4.5,0,0.0,0,0,0,0,0.0,4.5,Wind = 4.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.4967,-69.35,0,0.0,0,0,-7720006.686513522,5542632.175901214,44.4967,-69.35
474,-85.2983,44.19,475,57131,Stoney Corners Wind Farm,Heritage Stoney Corners Wind Farm I LLC,56437,IPP Non-CHP,McBain,Missaukee,Michigan,49657,10252 S. LaChance Road,wind,60.0,59.0,0,0.0,0,0,0,0,0.0,59.0,Wind = 59 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,44.19,-85.2983,0,0.0,0,0,-9495363.321531886,5494892.354942025,44.19,-85.2983
475,-89.456111,41.599167,476,57135,Big Sky Wind LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Ohio,Bureau,Illinois,61349,911 Easy Road,wind,240.0,240.0,0,0.0,0,0,0,0,0.0,240.0,Wind = 240 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.599167,-89.456111,0,0.0,0,0,-9958208.72486656,5101124.436061064,41.599167,-89.456111
476,-115.0164,42.8925,477,57136,Tuana Springs,"Tuana Springs Energy, LLC",56475,IPP Non-CHP,Hagerman,Twin Falls,Idaho,83301,6035 N 158 E Rd.,wind,16.8,16.8,0,0.0,0,0,0,0,0.0,16.8,Wind = 16.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.8925,-115.0164,0,0.0,0,0,-12803567.080875471,5295623.538640722,42.8925,-115.0164
477,-118.591,45.943,478,57137,Eurus Combine Hills Turbine Ranch 2,Eurus Combine Hills II LLC,56483,IPP Non-CHP,Milton Freewater,Umatilla,Oregon,97862,84700 Whitewater  Reservoir Rd,wind,66.1,66.1,0,0.0,0,0,0,0,0.0,66.1,Wind = 66.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.943,-118.591,0,0.0,0,0,-13201489.732665105,5771219.6305703325,45.943,-118.591
478,-78.6908,40.3042,479,57139,Highland Wind Project (PA),RWE Renewables Americas LLC,56215,IPP Non-CHP,Sidman,Cambria,Pennsylvania,15955,225 Substation Road,wind,62.5,62.5,0,0.0,0,0,0,0,0.0,62.5,Wind = 62.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.3042,-78.6908,0,0.0,0,0,-8759819.786115332,4910246.765082255,40.3042,-78.6908
479,-80.4925,38.0878,480,57151,Beech Ridge Energy LLC,Invenergy Services LLC,49893,IPP Non-CHP,Rupert,Greenbrier,West Virginia,25984,128 Coleman Rd.,wind,100.5,100.5,0,0.0,0,0,0,0,0.0,100.5,Wind = 100.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.0878,-80.4925,0,0.0,0,0,-8960384.112677574,4591836.4437930295,38.0878,-80.4925
480,-120.3475,45.8131,481,57152,Harvest Wind Project,Harvest Wind Project TIC,56499,IPP Non-CHP,Roosevelt,Klickitat,Washington,99356,1135 Dot Rd,wind,98.9,98.9,0,0.0,0,0,0,0,0.0,98.9,Wind = 98.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.8131,-120.3475,0,0.0,0,0,-13397022.418243492,5750448.783537302,45.8131,-120.3475
481,-100.67882,31.085435,482,57153,Langford Wind Power,Langford Wind Power LLC,56506,IPP Non-CHP,Christoval,Tom Green,Texas,76935,9636 Duff Road,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,31.085435,-100.67882,0,0.0,0,0,-11207514.976067647,3643849.4820188764,31.085435,-100.67882
482,-98.337652,33.06797,483,57156,Barton Chapel Wind Farm,Avangrid Renewables LLC,15399,IPP Non-CHP,Jacksboro,Jack,Texas,76458,6868 Rock Creek Rd,wind,120.0,120.0,0,0.0,0,0,0,0,0.0,120.0,Wind = 120 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.06797,-98.337652,0,0.0,0,0,-10946897.346446142,3904329.323166637,33.06797,-98.337652
483,-120.8339,45.7269,484,57159,Windy Flats Wind Project,Windy Flats Partners LLC,56514,IPP Non-CHP,Centerville,Klickitat,Washington,98613,24 Stringstreet Rd,wind,262.2,262.2,0,0.0,0,0,0,0,0.0,262.2,Wind = 262.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.7269,-120.8339,0,0.0,0,0,-13451168.218565337,5736692.242431484,45.7269,-120.8339
484,-103.767222,46.245556,485,57171,Cedar Hills Wind Farm,Montana-Dakota Utilities Co,12199,Electric Utility,Rhame,Bowman,North Dakota,58651,HWY 12,wind,19.5,19.5,0,0.0,0,0,0,0,0.0,19.5,Wind = 19.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.245556,-103.767222,0,0.0,0,0,-11551314.314072575,5819787.44122837,46.245556,-103.767222
485,-102.743055,40.756944,486,57174,Colorado Highlands Wind,Colorado Highlands Wind LLC,56523,IPP Non-CHP,Fleming,Logan,Colorado,80728,20670 County Road 85,wind,96.1,96.1,0,0.0,0,0,0,0,0.0,96.1,Wind = 96.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.756944,-102.743055,0,0.0,0,0,-11437304.5651453,4976556.792222474,40.756944,-102.743055
486,-75.164903,38.782931,487,57176,University of Delaware Wind Turbine,First State Marine Wind,56518,Commercial Non-CHP,Lewes,Sussex,Delaware,19958,700 Pilottown Road,wind,2.0,2.0,0,0.0,0,0,0,0,0.0,2.0,Wind = 2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.782931,-75.164903,0,0.0,0,0,-8367318.7274858,4690625.8253069585,38.782931,-75.164903
487,-87.0328,40.6778,488,57177,Meadow Lake Wind Farm IV,Meadow Lake Wind Farm IV LLC,56520,IPP Non-CHP,Lafayette,White,Indiana,49707,IH-65 at Highway 43,wind,98.7,98.7,0,0.0,0,0,0,0,0.0,98.7,Wind = 98.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.6778,-87.0328,0,0.0,0,0,-9688446.97831282,4964932.770266242,40.6778,-87.0328
488,-76.455555,39.959167,489,57182,PPL Frey Farm Landfill Wind,EPP Renewable Energy,57249,IPP Non-CHP,Conestoga,Lancaster,Pennsylvania,17516,3049 River Road,wind,3.2,3.2,0,0.0,0,0,0,0,0.0,3.2,Wind = 3.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.959167,-76.455555,0,0.0,0,0,-8510993.450917121,4860010.312207806,39.959167,-76.455555
489,-152.4406,57.7869,490,57187,Pillar Mountain Wind Project Microgrid,Kodiak Electric Assn Inc,10433,Electric Utility,Kodiak,Kodiak Island,Alaska,99615,Pillar Mountain,wind,9.0,9.0,0,0.0,0,0,0,0,0.0,9.0,Wind = 9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,57.7869,-152.4406,0,0.0,0,0,-16969609.9682211,7922684.475526792,57.7869,-152.4406
490,-120.1819,46.9547,491,57188,Vantage Wind Energy LLC,Invenergy Services LLC,49893,IPP Non-CHP,Ellensburg,Kittitas,Washington,98926,30821 Vantage Highway,wind,90.0,90.0,0,0.0,0,0,0,0,0.0,90.0,Wind = 90 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.9547,-120.1819,0,0.0,0,0,-13378587.910568126,5934683.091455723,46.9547,-120.1819
491,-94.518056,39.981389,492,57189,Lost Creek Wind Energy Facility,Pattern Operators LP,56545,IPP Non-CHP,King City,DeKalb,Missouri,64463,8479 NW State Road,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.981389,-94.518056,0,0.0,0,0,-10521701.864690116,4863238.148156693,39.981389,-94.518056
492,-114.492222,39.104167,493,57192,Spring Valley Wind Project,Pattern Operators LP,56545,IPP Non-CHP,Ely,White Pine,Nevada,89301,1212 SR 893,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.104167,-114.492222,0,0.0,0,0,-12745215.852830434,4736603.6041881535,39.104167,-114.492222
493,-97.9056,45.215,494,57194,Day County Wind LLC,Day County Wind LLC,56561,IPP Non-CHP,Conde,Day,South Dakota,57434,14933 416th Avenue,wind,99.0,99.0,0,0.0,0,0,0,0,0.0,99.0,Wind = 99 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.215,-97.9056,0,0.0,0,0,-10898801.537809925,5655432.580425335,45.215,-97.9056
494,-117.821666,46.524167,495,57195,Lower Snake River Wind Energy Project,Puget Sound Energy Inc,15500,Electric Utility,Pomeroy,Garfield,Washington,99347,39 Falling Springs Rd,wind,342.7,342.7,0,0.0,0,0,0,0,0.0,342.7,Wind = 342.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,46.524167,-117.821666,0,0.0,0,0,-13115847.863535153,5864748.943602472,46.524167,-117.821666
495,-93.450429,43.724596,496,57198,Bent Tree Wind Farm Phase 1,Wisconsin Power & Light Co,20856,Electric Utility,Hartland,Freeborn,Minnesota,56042,31072 State Highway 13,wind,201.3,201.3,0,0.0,0,0,0,0,0.0,201.3,Wind = 201.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.724596,-93.450429,0,0.0,0,0,-10402854.170692965,5422921.226846848,43.724596,-93.450429
496,-89.148056,43.563889,497,57199,Glacier Hills,Wisconsin Electric Power Co,20847,Electric Utility,Cambria,Columbia,Wisconsin,53923,Wisconsin State Hwy 33 & Cty H,wind,162.0,24.0,0,0.0,0,0,0,0,0.0,24.0,Wind = 24 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.563889,-89.148056,0,0.0,0,0,-9923916.199130237,5398199.183739075,43.563889,-89.148056
497,-121.79661,38.163581,498,57201,FPL Energy Montezuma Winds LLC,FPL Energy Montezuma Wind,56555,IPP Non-CHP,Birds Landing,Solano,California,94512,6700 Birds Landing Rd,wind,36.8,36.8,0,0.0,0,0,0,0,0.0,36.8,Wind = 36.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,38.163581,-121.79661,0,0.0,0,0,-13558336.605546933,4602560.164604646,38.163581,-121.79661
498,-103.783889,40.9475,499,57210,Cedar Creek II,AE Power Services LLC,55963,IPP Non-CHP,New Raymer,Weld,Colorado,80742,67125 CR 132,wind,248.3,248.3,0,0.0,0,0,0,0,0.0,248.3,Wind = 248.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.9475,-103.783889,0,0.0,0,0,-11553169.676025627,5004601.007155984,40.9475,-103.783889
499,-111.836381,43.467057,500,57211,Goshen Phase II,AE Power Services LLC,55963,IPP Non-CHP,Idaho Falls,Bonneville,Idaho,83427,444 Bone Road,wind,124.5,124.5,0,0.0,0,0,0,0,0.0,124.5,Wind = 124.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.467057,-111.836381,0,0.0,0,0,-12449568.985082535,5383335.057715266,43.467057,-111.836381
500,-97.2967,27.9958,501,57212,Papalote Creek II LLC,RWE Renewables Americas LLC,56215,IPP Non-CHP,Taft,San Patricio,Texas,78390,546 FM 631,wind,200.1,200.1,0,0.0,0,0,0,0,0.0,200.1,Wind = 200.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,27.9958,-97.2967,0,0.0,0,0,-10831019.099865902,3248444.2760600955,27.9958,-97.2967
501,-92.4711,42.7317,502,57214,Waverly Community Wind Project,Waverly Municipal Elec Utility,20214,Electric Utility,Waverly,Bremer,Iowa,50677,Garden Avenue,wind,2.7,2.7,0,0.0,0,0,0,0,0.0,2.7,Wind = 2.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.7317,-92.4711,0,0.0,0,0,-10293835.76509388,5271222.607758255,42.7317,-92.4711
502,-79.467222,39.254444,503,57239,Roth Rock Wind Farm LLC,Roth Rock Wind Farm LLC,56603,IPP Non-CHP,Oakland,Garrett,Maryland,21550,2860 Wind Park Way,wind,40.0,40.0,0,0.0,0,0,0,0,0.0,40.0,Wind = 40 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.254444,-79.467222,0,0.0,0,0,-8846250.687796028,4758184.304685146,39.254444,-79.467222
503,-79.434444,39.287222,504,57240,"Roth Rock North Wind Farm, LLC",Roth Rock Wind Farm LLC,56603,IPP Non-CHP,Oakland,Garrett,Maryland,21550,AP-Substation 2325 Wind Pk Wy,wind,10.0,10.0,0,0.0,0,0,0,0,0.0,10.0,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.287222,-79.434444,0,0.0,0,0,-8842601.857526805,4762897.5660539,39.287222,-79.434444
504,-102.3533,39.3383,505,57244,Kit Carson Windpower,Kit Carson Windpower LLC,56612,IPP Non-CHP,Burlington,Kit Carson,Colorado,80807,22330 County Road 44,wind,51.0,51.0,0,0.0,0,0,0,0,0.0,51.0,Wind = 51 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.3383,-102.3533,0,0.0,0,0,-11393917.237011168,4770246.646881791,39.3383,-102.3533
505,-94.5892,43.6825,506,57248,Welcome Wind Turbine,Federated Rural Electric Assn,6258,Electric Utility,Welcome,Martin,Minnesota,56181,1250 140th Avenue,wind,2.1,2.1,0,0.0,0,0,0,0,0.0,2.1,Wind = 2.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.6825,-94.5892,0,0.0,0,0,-10529621.578543114,5416439.074870946,43.6825,-94.5892
506,-94.1475,43.3839,507,57251,Lakota Wind Wind Farm,Iowa Lakes Electric Coop,9425,Electric Utility,Lakota,Kossuth,Iowa,50451,4208 160 Ave,wind,10.5,10.5,0,0.0,0,0,0,0,0.0,10.5,Wind = 10.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.3839,-94.1475,0,0.0,0,0,-10480451.759459723,5370589.096690838,43.3839,-94.1475
507,-94.980278,43.445,508,57252,Iowa Lakes Superior Wind Farm,Iowa Lakes Electric Coop,9425,Electric Utility,Superior,Dickinson,Iowa,51363,3150 Hwy 9,wind,10.5,10.5,0,0.0,0,0,0,0,0.0,10.5,Wind = 10.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.445,-94.980278,0,0.0,0,0,-10573156.182363564,5379952.5452202875,43.445,-94.980278
508,-70.5942,41.6647,509,57253,MA Military Reservation Wind Project,Air Force Civil Engineer Center,56619,IPP Non-CHP,Otis ANG Base Bourne,Barnstable,Massachusetts,2542,575 Cole Road,wind,4.5,4.5,0,0.0,0,0,0,0,0.0,4.5,Wind = 4.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.6647,-70.5942,0,0.0,0,0,-7858510.396958513,5110884.709713288,41.6647,-70.5942
509,-94.815655,43.385347,510,57257,Iowa Lakes Community College Wind Farm,Iowa Lakes Community College,56617,Commercial Non-CHP,Estherville,Emmet,Iowa,51334,1802 19th Street,wind,1.0,1.0,0,0.0,0,0,0,0,0.0,1.0,Wind = 1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.385347,-94.815655,0,0.0,0,0,-10554830.433830705,5370810.737282256,43.385347,-94.815655
510,-103.0667,34.36,511,57258,Texico Wind Ranch LP,Texico Wind LP,56630,IPP Non-CHP,Texico,Curry,New Mexico,88135,207 CR 7,wind,1.9,1.9,0,0.0,0,0,0,0,0.0,1.9,Wind = 1.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.36,-103.0667,0,0.0,0,0,-11473332.561743088,4077244.2729078145,34.36,-103.0667
511,-98.905278,27.576111,512,57260,Cedro Hill Wind LLC,NRG Energy Gas & Wind Holdings Inc,59883,IPP Non-CHP,Bruni,Webb,Texas,78344,7476 FM 2050,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,27.576111,-98.905278,0,0.0,0,0,-11010085.183727162,3195635.439196879,27.576111,-98.905278
512,-98.968333,35.855556,513,57261,Taloga Wind LLC,NRG Energy Gas & Wind Holdings Inc,59883,IPP Non-CHP,Putnam,Dewey,Oklahoma,73659,"Route 1, Box 40",wind,130.0,130.0,0,0.0,0,0,0,0,0.0,130.0,Wind = 130 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.855556,-98.968333,0,0.0,0,0,-11017104.434219133,4280764.259277909,35.855556,-98.968333
513,-98.023889,41.880278,514,57262,Laredo Ridge Wind LLC,NRG Energy Gas & Wind Holdings Inc,59883,IPP Non-CHP,Petersburg,Boone,Nebraska,68652,2443 State Highway 32,wind,79.9,79.9,0,0.0,0,0,0,0,0.0,79.9,Wind = 79.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,41.880278,-98.023889,0,0.0,0,0,-10911969.40905637,5143062.505518898,41.880278,-98.023889
514,-101.540238,35.964272,515,57263,Little Pringle I Wind Farm,DeWind Co.,56627,IPP Non-CHP,Morse,Hutchinson,Texas,79062,8570 Co Rd H,wind,10.0,10.0,0,0.0,0,0,0,0,0.0,10.0,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.964272,-101.540238,0,0.0,0,0,-11303407.589187808,4295706.367313939,35.964272,-101.540238
515,-101.541363,35.924858,516,57264,Little Pringle II Wind Farm,DeWind Co.,56627,IPP Non-CHP,Morse,Hutchinson,Texas,79062,8571 Co Rd H,wind,10.0,10.0,0,0.0,0,0,0,0,0.0,10.0,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.924858,-101.541363,0,0.0,0,0,-11303532.82361495,4290286.868559354,35.924858,-101.541363
516,-78.476921,40.522846,517,57268,Chestnut Flats Wind Farm,"EDF Renewable Asset Holdings, Inc.",57170,IPP Non-CHP,Altoona,Blair,Pennsylvania,16601,1226 Mill Run Road,wind,38.0,38.0,0,0.0,0,0,0,0,0.0,38.0,Wind = 38 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.522846,-78.476921,0,0.0,0,0,-8736010.884743957,4942214.281449961,40.522846,-78.476921
517,-95.8844,45.8033,518,57274,Grant County Wind LLC,"Grant County Wind, LLC",56642,IPP Non-CHP,Woodstock,Grant,Minnesota,56186,996 190th Ave,wind,20.0,20.0,0,0.0,0,0,0,0,0.0,20.0,Wind = 20 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,45.8033,-95.8844,0,0.0,0,0,-10673802.58301856,5748883.743065462,45.8033,-95.8844
518,-97.58,42.698333,519,57278,Crofton Bluffs Wind LLC,NRG Energy Gas & Wind Holdings Inc,59883,IPP Non-CHP,Bloomfield,Knox,Nebraska,68516,4540 Oackridge Circle,wind,40.0,40.0,0,0.0,0,0,0,0,0.0,40.0,Wind = 40 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.698333,-97.58,0,0.0,0,0,-10862555.911607634,5266167.195500003,42.698333,-97.58
519,-118.353422,35.033725,520,57282,Alta Wind Energy Center I,NRG Yield LLC,60015,IPP Non-CHP,Mojave,Kern,California,93501,15100 Tehachapi Willow Springs,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.033725,-118.353422,0,0.0,0,0,-13175042.67068142,4168465.181839925,35.033725,-118.353422
520,-95.9289,40.0011,521,57283,Flat Water Wind Farm LLC,Flat Water Wind Farm LLC,56625,IPP Non-CHP,Du Bois,Richardson,Nebraska,68345,63428 702 Rd.,wind,60.0,60.0,0,0.0,0,0,0,0,0.0,60.0,Wind = 60 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.0011,-95.9289,0,0.0,0,0,-10678756.300358862,4866102.129792947,40.0011,-95.9289
521,-88.997222,40.888611,522,57284,Minonk Wind Farm,Algonquin Power Co,59050,IPP Non-CHP,Minonk,Woodford,Illinois,61760,County Road 2800 E,wind,200.0,192.3,0,0.0,0,0,0,0,0.0,192.3,Wind = 192.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.888611,-88.997222,0,0.0,0,0,-9907125.435055923,4995925.668924466,40.888611,-88.997222
522,-78.28735,40.729207,523,57285,Sandy Ridge Wind Farm,Algonquin Power Co,59050,IPP Non-CHP,Tyrone,Blair,Pennsylvania,16686,150 Big Fill Run,wind,50.0,48.2,0,0.0,0,0,0,0,0.0,48.2,Wind = 48.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.729207,-78.28735,0,0.0,0,0,-8714907.937554786,4972481.435818173,40.729207,-78.28735
523,-99.480144,36.333803,524,57286,OU Spirit Wind Farm,Oklahoma Gas & Electric Co,14063,Electric Utility,Woodward,Woodward,Oklahoma,73801,46997 S. County Road 198,wind,101.2,101.2,0,0.0,0,0,0,0,0.0,101.2,Wind = 101.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.333803,-99.480144,0,0.0,0,0,-11074078.974121528,4346649.894561272,36.333803,-99.480144
524,-74.878888,43.112222,525,57287,Hardscrabble Wind Power LLC,Avangrid Renewables LLC,15399,IPP Non-CHP,Little Falls,Herkimer,New York,13365,1408 State Route 170,wind,74.0,74.0,0,0.0,0,0,0,0,0.0,74.0,Wind = 74 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.112222,-74.878888,0,0.0,0,0,-8335479.683326563,5329068.808832277,43.112222,-74.878888
525,-94.191944,43.612222,526,57289,Big Blue,Big Blue Wind Farm LLC (MN),58150,IPP Non-CHP,Blue Earth,Faribault,Minnesota,56013,Township 102 N Range 28S,wind,36.0,36.0,0,0.0,0,0,0,0,0.0,36.0,Wind = 36 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,43.612222,-94.191944,0,0.0,0,0,-10485399.242908541,5405627.444725579,43.612222,-94.191944
526,-102.8969,40.9881,527,57290,Northern Colorado Wind LLC,Northern Colorado Wind LLC,56653,IPP Non-CHP,Peetz,Logan,Colorado,80747,9500 County Road 78,wind,174.3,174.3,0,0.0,0,0,0,0,0.0,174.3,Wind = 174.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.9881,-102.8969,0,0.0,0,0,-11454430.512206392,5010586.574983694,40.9881,-102.8969
527,-118.295278,35.023889,528,57291,Alta Wind Energy Center II,NRG Yield LLC,60015,IPP Non-CHP,Mojave,Kern,California,93501,14047 90th Street West,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.023889,-118.295278,0,0.0,0,0,-13168570.110208737,4167128.0378174554,35.023889,-118.295278
528,-118.295278,35.023889,529,57292,Alta Wind Energy Center III,NRG Yield LLC,60015,IPP Non-CHP,Mojave,Kern,California,93501,14047 90th Street West,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.023889,-118.295278,0,0.0,0,0,-13168570.110208737,4167128.0378174554,35.023889,-118.295278
529,-118.242222,35.008611,530,57293,Alta Wind Energy Center IV,NRG Yield LLC,60015,IPP Non-CHP,Mojave,Kern,California,93501,12941 60th Street West,wind,102.0,102.0,0,0.0,0,0,0,0,0.0,102.0,Wind = 102 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.008611,-118.242222,0,0.0,0,0,-13162663.94330521,4165051.406149867,35.008611,-118.242222
530,-118.242222,35.008611,531,57294,Alta Wind Energy Center V,NRG Yield LLC,60015,IPP Non-CHP,Mojave,Kern,California,93501,12941 60th Street West,wind,168.0,168.0,0,0.0,0,0,0,0,0.0,168.0,Wind = 168 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.008611,-118.242222,0,0.0,0,0,-13162663.94330521,4165051.406149867,35.008611,-118.242222
531,-106.160278,42.043611,532,57299,Dunlap,PacifiCorp,14354,Electric Utility,Medicine Bow,Carbon,Wyoming,82329,124 Dunlap Road,wind,111.0,111.0,0,0.0,0,0,0,0,0.0,111.0,Wind = 111 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,42.043611,-106.160278,0,0.0,0,0,-11817708.089432362,5167514.400592681,42.043611,-106.160278
532,-79.29,39.4047,533,57300,Criterion,Criterion Power Partners LLC,56661,IPP Non-CHP,Oakland,GARRETT,Maryland,21550,1295 Eagle Rock Road,wind,70.0,70.0,0,0.0,0,0,0,0,0.0,70.0,Wind = 70 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.4047,-79.29,0,0.0,0,0,-8826522.424998662,4779808.282950293,39.4047,-79.29
533,-116.5603,33.8942,534,57301,Dutch Wind Energy,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,North Palm Springs,Riverside,California,92258,1mi Wof Indian Ave,wind,8.0,8.0,0,0.0,0,0,0,0,0.0,8.0,Wind = 8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.8942,-116.5603,0,0.0,0,0,-12975433.242711205,4014604.502804511,33.8942,-116.5603
534,-116.5825,33.9053,535,57302,Garnet Wind Energy Center,Terra-Gen Operating Co-Wind,2770,IPP Non-CHP,North Palm Springs,Riverside,California,92258,61983 Garnet Road,wind,6.5,6.5,0,0.0,0,0,0,0,0.0,6.5,Wind = 6.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.9053,-116.5825,0,0.0,0,0,-12977904.535406815,4016093.206948703,33.9053,-116.5825
535,-100.7444,32.4375,536,57303,Loraine Windpark Project LLC,Loraine Windpower Project,56667,IPP Non-CHP,Loraine,Mitchell,Texas,79532,4274 CR 446,wind,150.0,150.0,0,0.0,0,0,0,0,0.0,150.0,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.4375,-100.7444,0,0.0,0,0,-11214815.30827387,3820877.3066538502,32.4375,-100.7444
536,-103.67814,39.421787,537,57315,Cedar Point Wind,Cedar Point LLC,56662,IPP Non-CHP,Limon,Lincoln,Colorado,80828,63095 CR 21,wind,252.0,252.0,0,0.0,0,0,0,0,0.0,252.0,Wind = 252 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.421787,-103.67814,0,0.0,0,0,-11541397.751193728,4782270.292472581,39.421787,-103.67814
